#DataThief C:\Documents and Settings\viriyopa\Desktop\Firing probability.jpg Monday 12-Sep-2011 9:04:56 PM
-92.6092, 0.012
-68.6604, 0.015
-47.3343, 0.0194
-28.7248, 0.021
-9.0429, 0.0311
3.6242, 0.0439
20.8712, 0.0638
48.5152, 0.074
64.3455, 0.0698
79.8941, 0.053
99.7721, 0.0319
121.6699, 0.0222
140.9449, 0.0138
162.9365, 8.3564e-3
185.9382, 8.5372e-3
206.2857, 8.6972e-3
226.5706, 6.0265e-3
239.8407, 6.1308e-3
